,index,college,name,state
11034,University of Alabama,Alabama,Curt Jarvis,AL
11035,University of Alabama,Alabama,John Wyhonic,AL
11036,University of Alabama,Alabama,Mitch Olenski,AL
11037,University of Alabama,Alabama,Lowell Tew,AL
11038,University of Alabama,Alabama,Willie Wyatt,AL
11039,University of Alabama,Alabama,Byron Braggs,AL
11040,University of Alabama,Alabama,Tom Calvin,AL
11041,University of Alabama,Alabama,Les Kelley,AL
11042,University of Alabama,Alabama,Curtis McGriff,AL
11043,University of Alabama,Alabama,Eddie Lacy,AL
11044,University of Alabama,Alabama,Kenny King,AL
11045,University of Alabama,Alabama,Ed Salem,AL
11046,University of Alabama,Alabama,Norm Olsen,AL
11047,University of Alabama,Alabama,Eric Curry,AL
11048,University of Alabama,Alabama,Leon Fichman,AL
11049,University of Alabama,Alabama,Mike Rodriguez,AL
11050,University of Alabama,Alabama,Irving Spikes,AL
11051,University of Alabama,Alabama,Bobby Jackson,AL
11052,University of Alabama,Alabama,Russ Mosley,AL
11053,University of Alabama,Alabama,Mark McMillian,AL
11054,University of Alabama,Alabama,Willie McCray,AL
11055,University of Alabama,Alabama,Sid Youngelman,AL
11056,University of Alabama,Alabama,Steve Sloan,AL
11057,University of Alabama,Alabama,Jeoffrey Pagan,AL
11058,University of Alabama,Alabama,Chuck DeShane,AL
11059,University of Alabama,Alabama,Tim Williams,AL
11060,University of Alabama,Alabama,Robbie Jones,AL
11061,University of Alabama,Alabama,Ramzee Robinson,AL
11062,University of Alabama,Alabama,Jerry Watford,AL
11063,University of Alabama,Alabama,Fernando Bryant,AL
11064,University of Alabama,Alabama,Terrence Cody,AL
11065,University of Alabama,Alabama,Rod Rutledge,AL
11066,University of Alabama,Alabama,Bill Young,AL
11067,University of Alabama,Alabama,Fred Davis,AL
11068,University of Alabama,Alabama,Paul Ott Carruth,AL
11069,University of Alabama,Alabama,Mike Pitts ,AL
11070,University of Alabama,Alabama,Jarret Johnson,AL
11071,University of Alabama,Alabama,Tommy Brooker,AL
11072,University of Alabama,Alabama,Larry Roberts ,AL
11073,University of Alabama,Alabama,Richard Todd,AL
11074,University of Alabama,Alabama,Harry Gilmer ,AL
11075,University of Alabama,Alabama,Michael Williams,AL
11076,University of Alabama,Alabama,Dante Ellington,AL
11077,University of Alabama,Alabama,Vinnie Sunseri,AL
11078,University of Alabama,Alabama,Brad Smelley,AL
11079,University of Alabama,Alabama,Rebel Steiner,AL
11080,University of Alabama,Alabama,Woody Gerber,AL
11081,University of Alabama,Alabama,Larry Knorr,AL
11082,University of Alabama,Alabama,Jerrell Harris,AL
11083,University of Alabama,Alabama,Waine Bacon,AL
11084,University of Alabama,Alabama,Billy Shipp,AL
11085,University of Alabama,Alabama,Bob Baumhower,AL
11086,University of Alabama,Alabama,Jeremy Clark,AL
11087,University of Alabama,Alabama,Andre Royal,AL
11088,University of Alabama,Alabama,Cornelius Bennett,AL
11089,University of Alabama,Alabama,DeMeco Ryans,AL
11090,University of Alabama,Alabama,Antonio Langham,AL
11091,University of Alabama,Alabama,Dalvin Tomlinson,AL
11092,University of Alabama,Alabama,Ted Cook,AL
11093,University of Alabama,Alabama,Kenyan Drake,AL
11094,University of Alabama,Alabama,E.J. Junior,AL
11095,University of Alabama,Alabama,Mark Ingram,AL
11096,University of Alabama,Alabama,Mark Anderson ,AL
11097,University of Alabama,Alabama,Thomas Rayam,AL
11098,University of Alabama,Alabama,Jeremy Nunley,AL
11099,University of Alabama,Alabama,Vaughn Mancha,AL
11100,University of Alabama,Alabama,Charlie Peprah,AL
11101,University of Alabama,Alabama,Butch Avinger,AL
11102,University of Alabama,Alabama,Joe Carter,AL
11103,University of Alabama,Alabama,Ed Stinson ,AL
11104,University of Alabama,Alabama,Emanuel King,AL
11105,University of Alabama,Alabama,Siran Stacy,AL
11106,University of Alabama,Alabama,Reggie Myles,AL
11107,University of Alabama,Alabama,Bobby Humphrey,AL
11108,University of Alabama,Alabama,Wesley Britt,AL
11109,University of Alabama,Alabama,Wayne Wheeler,AL
11110,University of Alabama,Alabama,Bobby Wood,AL
11111,University of Alabama,Alabama,Dee Milliner,AL
11112,University of Alabama,Alabama,Ricky Thomas,AL
11113,University of Alabama,Alabama,Damion Square,AL
11114,University of Alabama,Alabama,Cyrus Kouandjio,AL
11115,University of Alabama,Alabama,Antoine Caldwell,AL
11116,University of Alabama,Alabama,Mike Katrishen,AL
11117,University of Alabama,Alabama,Jackie Cline,AL
11118,University of Alabama,Alabama,Terry Jones,AL
11119,University of Alabama,Alabama,Don McNeal,AL
11120,University of Alabama,Alabama,Thomas Boyd,AL
11121,University of Alabama,Alabama,Kareem Jackson,AL
11122,University of Alabama,Alabama,Justin Smiley,AL
11123,University of Alabama,Alabama,DeQuan Menzie,AL
11124,University of Alabama,Alabama,Tarzan White,AL
11125,University of Alabama,Alabama,Don Hutson ,AL
11126,University of Alabama,Alabama,Reuben Foster ,AL
11127,University of Alabama,Alabama,Bill Chambers,AL
11128,University of Alabama,Alabama,Ken Stabler ,AL
11129,University of Alabama,Alabama,Paul Harris,AL
11130,University of Alabama,Alabama,Deshea Townsend,AL
11131,University of Alabama,Alabama,Willie Shelby,AL
11132,University of Alabama,Alabama,John Sullins,AL
11133,University of Alabama,Alabama,Triandos Luke,AL
11134,University of Alabama,Alabama,Ricky Davis ,AL
11135,University of Alabama,Alabama,Kevin Turner,AL
11136,University of Alabama,Alabama,Greg Richardson ,AL
11137,University of Alabama,Alabama,Dave Brown,AL
11138,University of Alabama,Alabama,Cornelius Wortham,AL
11139,University of Alabama,Alabama,Javier Arenas,AL
11140,University of Alabama,Alabama,Saleem Rasheed,AL
11141,University of Alabama,Alabama,Jimmy Nelson,AL
11142,University of Alabama,Alabama,Mark Barron,AL
11143,University of Alabama,Alabama,Sherman Williams,AL
11144,University of Alabama,Alabama,Antonio London,AL
11145,University of Alabama,Alabama,Randy Edwards,AL
11146,University of Alabama,Alabama,Bill Oliver,AL
11147,University of Alabama,Alabama,Julio Jones,AL
11148,University of Alabama,Alabama,John Mangum,AL
11149,University of Alabama,Alabama,Rashad Johnson,AL
11150,University of Alabama,Alabama,Bill Searcey,AL
11151,University of Alabama,Alabama,Chavis Williams,AL
11152,University of Alabama,Alabama,Jack Gregory,AL
11153,University of Alabama,Alabama,Rich Wingo,AL
11154,University of Alabama,Alabama,Derrick Oden,AL
11155,University of Alabama,Alabama,Marcell Dareus,AL
11156,University of Alabama,Alabama,Lew Bostick,AL
11157,University of Alabama,Alabama,Jim Bowdoin ,AL
11158,University of Alabama,Alabama,Ryan Kelly,AL
11159,University of Alabama,Alabama,Walt Merrill ,AL
11160,University of Alabama,Alabama,Jon Hand,AL
11161,University of Alabama,Alabama,Lee Roy Jordan,AL
11162,University of Alabama,Alabama,Bart Starr,AL
11163,University of Alabama,Alabama,Tommy Tolleson,AL
11164,University of Alabama,Alabama,Arie Kouandjio,AL
11165,University of Alabama,Alabama,Kindal Moorehead,AL
11166,University of Alabama,Alabama,Barry Krauss,AL
11167,University of Alabama,Alabama,Tony Leon,AL
11168,University of Alabama,Alabama,Buddy Aydelette,AL
11169,University of Alabama,Alabama,Ken MacAfee,AL
11170,University of Alabama,Alabama,Woodrow Lowe,AL
11171,University of Alabama,Alabama,Butch Wilson,AL
11172,University of Alabama,Alabama,Josh Chapman,AL
11173,University of Alabama,Alabama,Jim Cain,AL
11174,University of Alabama,Alabama,Marty Lyons,AL
11175,University of Alabama,Alabama,Bill Buckler,AL
11176,University of Alabama,Alabama,Kerry Goode,AL
11177,University of Alabama,Alabama,Derrick Thomas,AL
11178,University of Alabama,Alabama,Patrick Hape,AL
11179,University of Alabama,Alabama,C.J. Mosley,AL
11180,University of Alabama,Alabama,Wayne Davis ,AL
11181,University of Alabama,Alabama,DeAndrew White,AL
11182,University of Alabama,Alabama,George Teague,AL
11183,University of Alabama,Alabama,Dixie Howell ,AL
11184,University of Alabama,Alabama,Steve Bowman,AL
11185,University of Alabama,Alabama,Bruce Jones ,AL
11186,University of Alabama,Alabama,Paul Crane,AL
11187,University of Alabama,Alabama,Marico Portis,AL
11188,University of Alabama,Alabama,Van Tiffin,AL
11189,University of Alabama,Alabama,Ben Hunt,AL
11190,University of Alabama,Alabama,Robert Lester,AL
11191,University of Alabama,Alabama,Brandon Miree,AL
11192,University of Alabama,Alabama,Wilbur Jackson,AL
11193,University of Alabama,Alabama,Hosea Rodgers ,AL
11194,University of Alabama,Alabama,Evan Mathis,AL
11195,University of Alabama,Alabama,John Wozniak,AL
11196,University of Alabama,Alabama,John Copeland,AL
11197,University of Alabama,Alabama,Cam Robinson ,AL
11198,University of Alabama,Alabama,Tim Castille,AL
11199,University of Alabama,Alabama,Jarran Reed,AL
11200,University of Alabama,Alabama,Corky Tharp,AL
11201,University of Alabama,Alabama,Jalston Fowler,AL
11202,University of Alabama,Alabama,Dwayne Rudd,AL
11203,University of Alabama,Alabama,Kevin Lee ,AL
11204,University of Alabama,Alabama,Jason McAddley,AL
11205,University of Alabama,Alabama,Terry Jones,AL
11206,University of Alabama,Alabama,Derrick Pope,AL
11207,University of Alabama,Alabama,Brodie Croyle,AL
11208,University of Alabama,Alabama,Preston Gothard,AL
11209,University of Alabama,Alabama,George Weeks,AL
11210,University of Alabama,Alabama,Anthony Smith,AL
11211,University of Alabama,Alabama,Dameian Jeffries,AL
11212,University of Alabama,Alabama,Daniel Pope,AL
11213,University of Alabama,Alabama,Jonathan Allen ,AL
11214,University of Alabama,Alabama,Dont'a Hightower ,AL
11215,University of Alabama,Alabama,Kenny Smith,AL
11216,University of Alabama,Alabama,Wallace Gilberry ,AL
11217,University of Alabama,Alabama,Brad Ford,AL
11218,University of Alabama,Alabama,Alonzo Ephraim,AL
11219,University of Alabama,Alabama,Paul Tripoli,AL
11220,University of Alabama,Alabama,Greg McElroy,AL
11221,University of Alabama,Alabama,Larry Lauer ,AL
11222,University of Alabama,Alabama,Randy Scott,AL
11223,University of Alabama,Alabama,Freddie Robinson,AL
11224,University of Alabama,Alabama,Anthony Steen,AL
11225,University of Alabama,Alabama,Amari Cooper,AL
11226,University of Alabama,Alabama,George Bethune,AL
11227,University of Alabama,Alabama,Kris Mangum,AL
11228,University of Alabama,Alabama,Ozzie Newsome,AL
11229,University of Alabama,Alabama,Derrick Henry ,AL
11230,University of Alabama,Alabama,Tiny Croft,AL
11231,University of Alabama,Alabama,Benny Perrin ,AL
11232,University of Alabama,Alabama,Claude Perry ,AL
11233,University of Alabama,Alabama,Albert Bell,AL
11234,University of Alabama,Alabama,Bo Kirkland,AL
11235,University of Alabama,Alabama,Le'Ron McClain,AL
11236,University of Alabama,Alabama,ArDarius Stewart,AL
11237,University of Alabama,Alabama,Austin Shepherd,AL
11238,University of Alabama,Alabama,Courtney Upshaw,AL
11239,University of Alabama,Alabama,Ryan Anderson,AL
11240,University of Alabama,Alabama,Joel McCoy,AL
11241,University of Alabama,Alabama,John Hannah,AL
11242,University of Alabama,Alabama,Marlon Humphrey ,AL
11243,University of Alabama,Alabama,Steve Mott,AL
11244,University of Alabama,Alabama,Anthony Madison,AL
11245,University of Alabama,Alabama,Willard Scissum,AL
11246,University of Alabama,Alabama,Ha Ha Clinton-Dix,AL
11247,University of Alabama,Alabama,Antwan Odom,AL
11248,University of Alabama,Alabama,Ralph Staten,AL
11249,University of Alabama,Alabama,Benny Nelson,AL
11250,University of Alabama,Alabama,David Palmer,AL
11251,University of Alabama,Alabama,T.J. Yeldon,AL
11252,University of Alabama,Alabama,George Thornton ,AL
11253,University of Alabama,Alabama,Ray Perkins ,AL
11254,University of Alabama,Alabama,Dennis Homan,AL
11255,University of Alabama,Alabama,Simeon Castille,AL
11256,University of Alabama,Alabama,Ricky Moore,AL
11257,University of Alabama,Alabama,Greg Gantt,AL
11258,University of Alabama,Alabama,Don Avery,AL
11259,University of Alabama,Alabama,Jess Richardson ,AL
11260,University of Alabama,Alabama,Kendrick Burton,AL
11261,University of Alabama,Alabama,Bobby Luna,AL
11262,University of Alabama,Alabama,Travis Carroll,AL
11263,University of Alabama,Alabama,Ray Richeson,AL
11264,University of Alabama,Alabama,Trent Richardson ,AL
11265,University of Alabama,Alabama,Michael Myers,AL
11266,University of Alabama,Alabama,Derrick Lassic,AL
11267,University of Alabama,Alabama,Kevin Norwood,AL
11268,University of Alabama,Alabama,Marquis Johnson,AL
11269,University of Alabama,Alabama,David Ray,AL
11270,University of Alabama,Alabama,Jesse Bendross,AL
11271,University of Alabama,Alabama,Tony Johnson,AL
11272,University of Alabama,Alabama,Johnny Davis,AL
11273,University of Alabama,Alabama,George Hecht,AL
11274,University of Alabama,Alabama,Barrett Jones,AL
11275,University of Alabama,Alabama,Andre Smith,AL
11276,University of Alabama,Alabama,Brandon Deaderick,AL
11277,University of Alabama,Alabama,Charlie McGibbony,AL
11278,University of Alabama,Alabama,Anthony Bryant,AL
11279,University of Alabama,Alabama,Bob Cryder,AL
11280,University of Alabama,Alabama,Tony Dixon,AL
11281,University of Alabama,Alabama,Ray Ogden,AL
11282,University of Alabama,Alabama,Landon Collins,AL
11283,University of Alabama,Alabama,James Carpenter,AL
11284,University of Alabama,Alabama,Lemanski Hall,AL
11285,University of Alabama,Alabama,A'Shawn Robinson,AL
11286,University of Alabama,Alabama,Joey Jones,AL
11287,University of Alabama,Alabama,Frank Martin ,AL
11288,University of Alabama,Alabama,Darius Hanks,AL
11289,University of Alabama,Alabama,O.J. Howard ,AL
11290,University of Alabama,Alabama,Wayne Trimble,AL
11291,University of Alabama,Alabama,Charlie Rieves,AL
11292,University of Alabama,Alabama,Dwight Stephenson ,AL
11293,University of Alabama,Alabama,Tom Hupke,AL
11294,University of Alabama,Alabama,Bill Lee ,AL
11295,University of Alabama,Alabama,Hoss Johnson,AL
11296,University of Alabama,Alabama,Reggie Grimes,AL
11297,University of Alabama,Alabama,Vaughn Stewart,AL
11298,University of Alabama,Alabama,Tony Holm,AL
11299,University of Bridgeport,Bridgeport,Bill Brown,CT
11300,University of Bridgeport,Bridgeport,Nick Giaquinto,CT
11301,University of Central Arkansas,Central Arkansas,Larry Hart ,AR
11302,University of Central Arkansas,Central Arkansas,Curtis Burrow,AR
11303,University of Central Arkansas,Central Arkansas,Willie Davis ,AR
11304,University of Central Arkansas,Central Arkansas,David Evans,AR
11305,University of Central Arkansas,Central Arkansas,Jacob Ford,AR
11306,University of Central Arkansas,Central Arkansas,Dezmin Lewis,AR
11307,University of Central Arkansas,Central Arkansas,Monte Coleman,AR
11308,University of Central Arkansas,Central Arkansas,Tyree Davis ,AR
11309,University of Central Arkansas,Central Arkansas,Dave Burnette,AR
11310,University of Central Oklahoma,Central Oklahoma,K.C. Asiodu,OK
11311,University of Central Oklahoma,Central Oklahoma,Obie Bristow,OK
11312,University of Central Oklahoma,Central Oklahoma,Joe Aska,OK
11313,University of Central Oklahoma,Central Oklahoma,Bob Briggs,OK
11314,University of Central Oklahoma,Central Oklahoma,John Sterling,OK
11315,University of Central Oklahoma,Central Oklahoma,Ray Clemons,OK
11316,University of Central Oklahoma,Central Oklahoma,Hal Springer,OK
11317,University of Central Oklahoma,Central Oklahoma,Mike Balogun,OK
11318,University of Central Oklahoma,Central Oklahoma,Jim Hooks,OK
11319,University of Central Oklahoma,Central Oklahoma,Jermelle Cudjo,OK
11320,University of Central Oklahoma,Central Oklahoma,J.W. Lockett,OK
11321,University of Central Oklahoma,Central Oklahoma,Bryce Davis ,OK
11322,University of Central Oklahoma,Central Oklahoma,George Hughley,OK
11323,University of Central Oklahoma,Central Oklahoma,Bobby Williams,OK
11324,University of Central Oklahoma,Central Oklahoma,Chetti Carr,OK
11325,University of Central Oklahoma,Central Oklahoma,Charles Barnard,OK
11326,University of Cincinnati,Cincinnati,Chris Moore,OH
11327,University of Cincinnati,Cincinnati,Johnny Holton,OH
11328,University of Cincinnati,Cincinnati,Jason Fabini,OH
11329,University of Cincinnati,Cincinnati,Tyjuan Hagler,OH
11330,University of Cincinnati,Cincinnati,Robert Niehoff,OH
11331,University of Cincinnati,Cincinnati,Ron Kostelnik,OH
11332,University of Cincinnati,Cincinnati,Tyreek Burwell,OH
11333,University of Cincinnati,Cincinnati,Nick Skorich,OH
11334,University of Cincinnati,Cincinnati,Mike Graham,OH
11335,University of Cincinnati,Cincinnati,Zach Norton,OH
11336,University of Cincinnati,Cincinnati,Chad Plummer,OH
11337,University of Cincinnati,Cincinnati,Jocelyn Borgella,OH
11338,University of Cincinnati,Cincinnati,Isaiah Pead,OH
11339,University of Cincinnati,Cincinnati,Andrew Stewart,OH
11340,University of Cincinnati,Cincinnati,Tom Forrest,OH
11341,University of Cincinnati,Cincinnati,Derrick Ransom,OH
11342,University of Cincinnati,Cincinnati,Adrien Robinson,OH
11343,University of Cincinnati,Cincinnati,Brad Jackson,OH
11344,University of Cincinnati,Cincinnati,Mardy Gilyard,OH
11345,University of Cincinnati,Cincinnati,Rod Phillips,OH
11346,University of Cincinnati,Cincinnati,Jacky Lee ,OH
11347,University of Cincinnati,Cincinnati,DeAngelo Smith,OH
11348,University of Cincinnati,Cincinnati,Rodrick Monroe ,OH
11349,University of Cincinnati,Cincinnati,Mario Monds,OH
11350,University of Cincinnati,Cincinnati,Antonio Chatman,OH
11351,University of Cincinnati,Cincinnati,Trent Cole,OH
11352,University of Cincinnati,Cincinnati,Al Johnson ,OH
11353,University of Cincinnati,Cincinnati,Antonio Gibson,OH
11354,University of Cincinnati,Cincinnati,Connor Barwin,OH
11355,University of Cincinnati,Cincinnati,Jay Bachman,OH
11356,University of Cincinnati,Cincinnati,Derek Wolfe,OH
11357,University of Cincinnati,Cincinnati,Haruki Nakamura,OH
11358,University of Cincinnati,Cincinnati,Nate Dingle,OH
11359,University of Cincinnati,Cincinnati,Greg Lathan,OH
11360,University of Cincinnati,Cincinnati,LaVar Glover,OH
11361,University of Cincinnati,Cincinnati,Monte Taylor,OH
11362,University of Cincinnati,Cincinnati,Armon Binns,OH
11363,University of Cincinnati,Cincinnati,Artrell Hawkins,OH
11364,University of Cincinnati,Cincinnati,Bob Bell,OH
11365,University of Cincinnati,Cincinnati,John Thornton ,OH
11366,University of Cincinnati,Cincinnati,Reggie Harrison,OH
11367,University of Cincinnati,Cincinnati,Greg Cook,OH
11368,University of Cincinnati,Cincinnati,Dan Rains,OH
11369,University of Cincinnati,Cincinnati,Mike Windt,OH
11370,University of Cincinnati,Cincinnati,Ricardo Mathews,OH
