,Player,Year,Tm,AV,percentile_av,state
13031,Mike Nugent,2016,CIN,0.0,11,OH
13032,Mark Nzeocha,2016,DAL,0.0,11,WY
13033,Ryan O'Malley,2016,OAK,0.0,11,PA
13034,Victor Ochi,2016,NYJ,0.0,11,NY
13035,Ayodeji Olatoye,2016,ATL,0.0,11,NC
13036,Nate Orchard,2016,CLE,0.0,11,UT
13037,Leon Orr,2016,MIA,0.0,11,FL
13038,Tyler Ott,2016,2TM,0.0,11,MA
13039,Vinston Painter,2016,WAS,0.0,11,VA
13040,Niles Paul,2016,WAS,0.0,11,NE
13041,Logan Paulsen,2016,CHI,0.0,11,CA
13042,Jordan Payton,2016,CLE,0.0,11,CA
13043,Isaiah Pead,2016,MIA,0.0,11,OH
13044,Cedric Peerman,2016,CIN,0.0,11,VA
13045,Kyle Peko,2016,DEN,0.0,11,OR
13046,Justin Perillo,2016,GNB,0.0,11,ME
13047,Joshua Perkins,2016,ATL,0.0,11,WA
13048,John Phillips,2016,2TM,0.0,11,VA
13049,Eric Pinkins,2016,NYG,0.0,11,CA
13050,Lafayette Pitts,2016,MIA,0.0,11,PA
13051,Troymaine Pope,2016,2TM,0.0,11,AL
13052,Sean Porter,2016,JAX,0.0,11,TX
13053,Jeremiah Poutasi,2016,JAX,0.0,11,UT
13054,Tyvis Powell,2016,SEA,0.0,11,OH
13055,Brian Price,2016,GNB,0.0,11,CA
13056,Brian Price,2016,GNB,0.0,11,TX
13057,Givens Price,2016,ARI,0.0,11,NE
13058,Jay Prosch,2016,HOU,0.0,11,AL
13059,MyCole Pruitt,2016,2TM,0.0,11,IL
13060,Ryan Quigley,2016,ARI,0.0,11,MA
13061,Kalif Raymond,2016,DEN,0.0,11,MA
13062,Kalan Reed,2016,TEN,0.0,11,MS
13063,Trevor Reilly,2016,MIA,0.0,11,UT
13064,Austin Reiter,2016,CLE,0.0,11,FL
13065,Chase Reynolds,2016,LAR,0.0,11,MT
13066,Garrett Reynolds,2016,DET,0.0,11,NC
13067,Luke Rhodes,2016,IND,0.0,11,VA
13068,Denzel Rice,2016,HOU,0.0,11,SC
13069,Daryl Richardson,2016,PIT,0.0,11,TX
13070,Stevan Ridley,2016,ATL,0.0,11,LA
13071,Cody Riggs,2016,TEN,0.0,11,IN
13072,Curtis Riley,2016,TEN,0.0,11,CA
13073,Christian Ringo,2016,GNB,0.0,11,LA
13074,Trevor Roach,2016,CIN,0.0,11,NE
13075,Marcus Roberson,2016,BUF,0.0,11,FL
13076,Demarcus Robinson,2016,KAN,0.0,11,FL
13077,Tom Brady,2017,NWE,19.0,99,MI
13078,Todd Gurley,2017,LAR,19.0,99,GA
13079,Cameron Jordan,2017,NOR,17.0,99,CA
13080,Alex Smith,2017,KAN,17.0,99,UT
13081,Alex Smith,2017,KAN,17.0,99,CA
13082,Drew Brees,2017,NOR,16.0,99,IN
13083,Calais Campbell,2017,JAX,16.0,99,FL
13084,Bobby Wagner,2017,SEA,16.0,99,UT
13085,Russell Wilson,2017,SEA,16.0,99,WI
13086,Le'Veon Bell,2017,PIT,15.0,99,MI
13087,Antonio Brown,2017,PIT,15.0,99,MI
13088,Antonio Brown,2017,PIT,15.0,99,WV
13089,Aaron Donald,2017,LAR,15.0,99,PA
13090,Jared Goff,2017,LAR,15.0,99,CA
13091,Everson Griffen,2017,MIN,15.0,99,SC
13092,Cameron Heyward,2017,PIT,15.0,99,OH
13093,Kareem Hunt,2017,KAN,15.0,99,OH
13094,Chandler Jones,2017,ARI,15.0,99,NY
13095,Alvin Kamara,2017,NOR,15.0,99,TN
13096,Jason Kelce,2017,PHI,15.0,99,OH
13097,Luke Kuechly,2017,CAR,15.0,99,MA
13098,C.J. Mosley,2017,BAL,15.0,99,MO
13099,C.J. Mosley,2017,BAL,15.0,99,AL
13100,Cam Newton,2017,CAR,15.0,99,AL
13101,Cam Newton,2017,CAR,15.0,99,SC
13102,Matt Ryan,2017,ATL,15.0,99,MA
13103,Telvin Smith,2017,JAX,15.0,99,FL
13104,Fletcher Cox,2017,PHI,14.0,98,MS
13105,Casey Hayward,2017,LAC,14.0,98,TN
13106,Mark Ingram,2017,NOR,14.0,98,AL
13107,Mark Ingram,2017,NOR,14.0,98,MI
13108,Lane Johnson,2017,PHI,14.0,98,OK
13109,Julio Jones,2017,ATL,14.0,98,AL
13110,Case Keenum,2017,MIN,14.0,98,TX
13111,Demarcus Lawrence,2017,DAL,14.0,98,ID
13112,Alex Mack,2017,ATL,14.0,98,CA
13113,Andrew Norwell,2017,CAR,14.0,98,OH
13114,Dak Prescott,2017,DAL,14.0,98,MS
13115,Jalen Ramsey,2017,JAX,14.0,98,FL
13116,Ben Roethlisberger,2017,PIT,14.0,98,OH
13117,Mitchell Schwartz,2017,KAN,14.0,98,CA
13118,Matthew Stafford,2017,DET,14.0,98,GA
13119,Carson Wentz,2017,PHI,14.0,98,ND
13120,Andrew Whitworth,2017,LAR,14.0,98,LA
13121,Blake Bortles,2017,JAX,13.0,97,FL
13122,Joey Bosa,2017,LAC,13.0,97,OH
13123,Kevin Byard,2017,TEN,13.0,97,TN
13124,Brandin Cooks,2017,NWE,13.0,97,OR
13125,David DeCastro,2017,PIT,13.0,97,CA
13126,Rob Gronkowski,2017,NWE,13.0,97,AZ
13127,Tyreek Hill,2017,KAN,13.0,97,AL
13128,Melvin Ingram,2017,LAC,13.0,97,SC
13129,Linval Joseph,2017,MIN,13.0,97,NC
13130,Zack Martin,2017,DAL,13.0,97,IN
13131,Philip Rivers,2017,LAC,13.0,97,NC
13132,Adam Thielen,2017,MIN,13.0,97,MN
13133,Michael Thomas,2017,NOR,13.0,97,CA
13134,Michael Thomas,2017,NOR,13.0,97,OH
13135,Keenan Allen,2017,LAC,12.0,97,CA
13136,A.J. Bouye,2017,JAX,12.0,97,FL
13137,Kirk Cousins,2017,WAS,12.0,97,MI
13138,Malik Jackson,2017,JAX,12.0,97,TN
13139,Marcus Mariota,2017,TEN,12.0,97,OR
13140,Von Miller,2017,DEN,12.0,97,TX
13141,Yannick Ngakoue,2017,JAX,12.0,97,MD
13142,Rodger Saffold,2017,LAR,12.0,97,IN
13143,Darius Slay,2017,DET,12.0,97,MS
13144,Harrison Smith,2017,MIN,12.0,97,IN
13145,Tyrod Taylor,2017,BUF,12.0,97,VA
13146,Daryl Williams,2017,CAR,12.0,97,OK
13147,Anthony Barr,2017,MIN,11.0,96,CA
13148,Jacoby Brissett,2017,IND,11.0,96,FL
13149,Johnathan Hankins,2017,IND,11.0,96,OH
13150,DeAndre Hopkins,2017,HOU,11.0,96,SC
13151,Deion Jones,2017,ATL,11.0,96,LA
13152,Ryan Kerrigan,2017,WAS,11.0,96,IN
13153,Dion Lewis,2017,NWE,11.0,96,PA
13154,Khalil Mack,2017,OAK,11.0,96,NY
13155,LeSean McCoy,2017,BUF,11.0,96,PA
13156,Xavier Rhodes,2017,MIN,11.0,96,FL
13157,Terrell Suggs,2017,BAL,11.0,96,AZ
13158,Larry Warford,2017,NOR,11.0,96,KY
13159,Geno Atkins,2017,CIN,10.0,95,GA
13160,David Bakhtiari,2017,GNB,10.0,95,CO
13161,Michael Bennett,2017,SEA,10.0,95,WI
13162,Michael Bennett,2017,SEA,10.0,95,TX
13163,Michael Bennett,2017,SEA,10.0,95,OH
13164,Brandon Brooks,2017,PHI,10.0,95,OH
13165,Derek Carr,2017,OAK,10.0,95,CA
13166,Jurrell Casey,2017,TEN,10.0,95,SC
13167,Jadeveon Clowney,2017,HOU,10.0,95,SC
13168,Andy Dalton,2017,CIN,10.0,95,TX
13169,Eric Fisher,2017,KAN,10.0,95,MI
13170,Travis Frederick,2017,DAL,10.0,95,WI
13171,Melvin Gordon,2017,LAC,10.0,95,WI
13172,Akiem Hicks,2017,CHI,10.0,95,canada
13173,Malcolm Jenkins,2017,PHI,10.0,95,OH
13174,Travis Kelce,2017,KAN,10.0,95,OH
13175,Eric Kendricks,2017,MIN,10.0,95,CA
13176,Taylor Lewan,2017,TEN,10.0,95,MI
13177,Bennie Logan,2017,KAN,10.0,95,LA
13178,Shaq Mason,2017,NWE,10.0,95,GA
13179,Ryan Ramczyk,2017,NOR,10.0,95,WI
13180,JuJu Smith-Schuster,2017,PIT,10.0,95,SC
13181,Nate Solder,2017,NWE,10.0,95,CO
13182,Earl Thomas,2017,SEA,10.0,95,TX
13183,Earl Thomas,2017,SEA,10.0,95,TX
13184,Joe Thuney,2017,NWE,10.0,95,NC
13185,Max Unger,2017,NOR,10.0,95,OR
13186,Alejandro Villanueva,2017,PIT,10.0,95,KS
13187,Eric Weddle,2017,BAL,10.0,95,UT
13188,Jameis Winston,2017,TAM,10.0,95,FL
13189,David Andrews,2017,NWE,9.0,93,GA
13190,Budda Baker,2017,ARI,9.0,93,WA
13191,Joe Berger,2017,MIN,9.0,93,MI
13192,Nigel Bradham,2017,PHI,9.0,93,FL
13193,Alex Collins,2017,BAL,9.0,93,AR
13194,Mike Daniels,2017,GNB,9.0,93,IA
13195,Demario Davis,2017,NYJ,9.0,93,AK
13196,Thomas Davis,2017,CAR,9.0,93,GA
13197,Stefon Diggs,2017,MIN,9.0,93,MD
13198,Ezekiel Elliott,2017,DAL,9.0,93,OH
13199,Joe Flacco,2017,BAL,9.0,93,PA
13200,Trey Flowers,2017,NWE,9.0,93,AR
13201,Devonta Freeman,2017,ATL,9.0,93,FL
13202,Ted Ginn,2017,NOR,9.0,93,OH
13203,Graham Glasgow,2017,DET,9.0,93,MI
13204,Brandon Graham,2017,PHI,9.0,93,MI
13205,A.J. Green,2017,CIN,9.0,93,GA
13206,Rodney Hudson,2017,OAK,9.0,93,FL
13207,Danielle Hunter,2017,MIN,9.0,93,LA
13208,Richie Incognito,2017,BUF,9.0,93,NE
13209,Myles Jack,2017,JAX,9.0,93,CA
13210,Marvin Jones,2017,DET,9.0,93,CA
13211,Marvin Jones,2017,DET,9.0,93,FL
13212,Reshad Jones,2017,MIA,9.0,93,GA
13213,Matt Kalil,2017,CAR,9.0,93,SC
13214,Cooper Kupp,2017,LAR,9.0,93,WA
13215,T.J. Lang,2017,DET,9.0,93,MI
13216,Jake Matthews,2017,ATL,9.0,93,TX
13217,Christian McCaffrey,2017,CAR,9.0,93,CA
13218,Josh McCown,2017,NYJ,9.0,93,TX
13219,Gerald McCoy,2017,TAM,9.0,93,OK
13220,Jerick McKinnon,2017,MIN,9.0,93,GA
13221,Russell Okung,2017,LAC,9.0,93,OK
13222,Kelechi Osemele,2017,OAK,9.0,93,IA
13223,Andrus Peat,2017,NOR,9.0,93,CA
13224,Patrick Peterson,2017,ARI,9.0,93,LA
13225,Maurkice Pouncey,2017,PIT,9.0,93,FL
13226,Riley Reiff,2017,MIN,9.0,93,IA
13227,Brandon Scherff,2017,WAS,9.0,93,IA
13228,Joe Schobert,2017,CLE,9.0,93,WI
13229,Wes Schweitzer,2017,ATL,9.0,93,CA
13230,Ryan Shazier,2017,PIT,9.0,93,OH
13231,Joe Staley,2017,SFO,9.0,93,MI
13232,Aqib Talib,2017,DEN,9.0,93,KS
13233,Golden Tate,2017,DET,9.0,93,IN
13234,Wesley Woodyard,2017,TEN,9.0,93,KY
13235,Davante Adams,2017,GNB,8.0,89,CA
13236,Nelson Agholor,2017,PHI,8.0,89,SC
13237,Jamal Agnew,2017,DET,8.0,89,CA
13238,Kwon Alexander,2017,TAM,8.0,89,LA
13239,Lorenzo Alexander,2017,BUF,8.0,89,CA
13240,Danny Amendola,2017,NWE,8.0,89,TX
13241,Doug Baldwin,2017,SEA,8.0,89,CA
13242,Jamon Brown,2017,LAR,8.0,89,KY
13243,Dez Bryant,2017,DAL,8.0,89,OK
13244,A.J. Cann,2017,JAX,8.0,89,SC
13245,La'el Collins,2017,DAL,8.0,89,LA
13246,Landon Collins,2017,NYG,8.0,89,AL
13247,Vinny Curry,2017,PHI,8.0,89,PA
13248,Karlos Dansby,2017,ARI,8.0,89,AL
13249,Carlos Dunlap,2017,CIN,8.0,89,FL
13250,Pat Elflein,2017,MIN,8.0,89,OH
13251,Zach Ertz,2017,PHI,8.0,89,CA
13252,Mike Evans,2017,TAM,8.0,89,MI
13253,Mike Evans,2017,TAM,8.0,89,TX
13254,Mike Evans,2017,TAM,8.0,89,MA
13255,Larry Fitzgerald,2017,ARI,8.0,89,PA
13256,Leonard Fournette,2017,JAX,8.0,89,LA
13257,Devin Funchess,2017,CAR,8.0,89,MI
13258,Brandon Fusco,2017,SFO,8.0,89,PA
13259,Ben Gedeon,2017,MIN,8.0,89,MI
13260,Eddie Goldman,2017,CHI,8.0,89,FL
13261,Marquise Goodwin,2017,SFO,8.0,89,TX
13262,Frank Gore,2017,IND,8.0,89,FL
13263,Lawrence Guy,2017,NWE,8.0,89,AZ
13264,Rob Havenstein,2017,LAR,8.0,89,WI
13265,T.Y. Hilton,2017,IND,8.0,89,FL
13266,Justin Houston,2017,KAN,8.0,89,GA
13267,Austin Howard,2017,BAL,8.0,89,IA
13268,James Hurst,2017,BAL,8.0,89,NC
13269,Carlos Hyde,2017,SFO,8.0,89,OH
13270,Micah Hyde,2017,BUF,8.0,89,IA
13271,Grady Jarrett,2017,ATL,8.0,89,SC
13272,Alshon Jeffery,2017,PHI,8.0,89,SC
13273,Ryan Jensen,2017,BAL,8.0,89,CO
13274,Tom Johnson,2017,MIN,8.0,89,MI
13275,Tom Johnson,2017,MIN,8.0,89,MS
13276,Abry Jones,2017,JAX,8.0,89,GA
13277,Daniel Kilgore,2017,SFO,8.0,89,
13278,Marshon Lattimore,2017,NOR,8.0,89,OH
13279,Darron Lee,2017,NYJ,8.0,89,OH
13280,Corey Linsley,2017,GNB,8.0,89,OH
13281,Brandon Marshall,2017,DEN,8.0,89,FL
13282,Brandon Marshall,2017,DEN,8.0,89,NV
13283,Blake Martinez,2017,GNB,8.0,89,CA
13284,Morgan Moses,2017,WAS,8.0,89,VA
13285,Keanu Neal,2017,ATL,8.0,89,FL
13286,Alec Ogletree,2017,LAR,8.0,89,GA
13287,Kevin Pamphile,2017,TAM,8.0,89,IN
13288,Donald Penn,2017,OAK,8.0,89,UT
13289,Michael Pierce,2017,BAL,8.0,89,AL
13290,Jason Pierre-Paul,2017,NYG,8.0,89,FL
13291,Spencer Pulley,2017,LAC,8.0,89,TN
13292,Sheldon Richardson,2017,SEA,8.0,89,MO
13293,Elandon Roberts,2017,NWE,8.0,89,TX
13294,A'Shawn Robinson,2017,DET,8.0,89,AL
13295,Cam Robinson,2017,JAX,8.0,89,AL
13296,Donovan Smith,2017,TAM,8.0,89,PA
13297,Preston Smith,2017,WAS,8.0,89,MS
13298,Tyron Smith,2017,DAL,8.0,89,SC
13299,Ronnie Stanley,2017,BAL,8.0,89,IN
13300,John Sullivan,2017,LAR,8.0,89,CA
13301,John Sullivan,2017,LAR,8.0,89,IL
13302,John Sullivan,2017,LAR,8.0,89,IN
13303,Lane Taylor,2017,GNB,8.0,89,OK
13304,Trai Turner,2017,CAR,8.0,89,LA
13305,Mitch Unrein,2017,CHI,8.0,89,WY
13306,Tahir Whitehead,2017,DET,8.0,89,TX
13307,Kenny Wiggins,2017,LAC,8.0,89,CA
13308,Leonard Williams,2017,NYJ,8.0,89,SC
13309,Leonard Williams,2017,NYJ,8.0,89,NC
13310,Vince Williams,2017,PIT,8.0,89,OR
13311,Vince Williams,2017,PIT,8.0,89,FL
13312,Robert Woods,2017,LAR,8.0,89,SC
13313,Robert Woods,2017,LAR,8.0,89,LA
13314,Robert Woods,2017,LAR,8.0,89,TN
13315,K.J. Wright,2017,SEA,8.0,89,MS
13316,Anthony Zettel,2017,DET,8.0,89,PA
13317,Frank Zombo,2017,KAN,8.0,89,MI
13318,Jamal Adams,2017,NYJ,7.0,85,LA
13319,Mike Adams,2017,CAR,7.0,85,PA
13320,Mike Adams,2017,CAR,7.0,85,TX
13321,Mike Adams,2017,CAR,7.0,85,OH
13322,Mario Addison,2017,CAR,7.0,85,AL
13323,Jay Ajayi,2017,2TM,7.0,85,ID
13324,Javorius Allen,2017,BAL,7.0,85,SC
13325,Kiko Alonso,2017,MIA,7.0,85,OR
13326,C.J. Anderson,2017,DEN,7.0,85,CA
13327,Robby Anderson,2017,NYJ,7.0,85,TX
13328,Ezekiel Ansah,2017,DET,7.0,85,UT
13329,Ray-Ray Armstrong,2017,2TM,7.0,85,FL
13330,Mark Barron,2017,LAR,7.0,85,AL
13331,Kelvin Beachum,2017,NYJ,7.0,85,TX
13332,Russell Bodine,2017,CIN,7.0,85,NC
13333,Clint Boling,2017,CIN,7.0,85,GA
13334,Tre Boston,2017,LAC,7.0,85,NC
13335,NaVorro Bowman,2017,2TM,7.0,85,PA
13336,Justin Britt,2017,SEA,7.0,85,MO
13337,Michael Brockers,2017,LAR,7.0,85,LA
13338,Malcom Brown,2017,NWE,7.0,85,TX
13339,Preston Brown,2017,BUF,7.0,85,KY
13340,Preston Brown,2017,BUF,7.0,85,TN
13341,Zach Brown,2017,WAS,7.0,85,NC
13342,DeForest Buckner,2017,SFO,7.0,85,OR
13343,De'Vondre Campbell,2017,ATL,7.0,85,MN
13344,James Carpenter,2017,NYJ,7.0,85,AL
13345,Brandon Carr,2017,BAL,7.0,85,MI
13346,Kenny Clark,2017,GNB,7.0,85,FL
13347,Kenny Clark,2017,GNB,7.0,85,CA
13348,Tevin Coleman,2017,ATL,7.0,85,IN
13349,Maliek Collins,2017,DAL,7.0,85,NE
13350,Jack Conklin,2017,TEN,7.0,85,MI
13351,Tyrone Crawford,2017,DAL,7.0,85,ID
13352,Lavonte David,2017,TAM,7.0,85,NE
13353,Jarrad Davis,2017,DET,7.0,85,FL
13354,Tyeler Davison,2017,NOR,7.0,85,CA
13355,Bud Dupree,2017,PIT,7.0,85,KY
13356,Nick Easton,2017,MIN,7.0,85,MA
13357,Jahri Evans,2017,GNB,7.0,85,PA
13358,Ramon Foster,2017,PIT,7.0,85,TN
13359,Zach Fulton,2017,KAN,7.0,85,TN
13360,Breno Giacomini,2017,HOU,7.0,85,KY
13361,Damon Harrison,2017,NYG,7.0,85,IA
13362,Jordan Howard,2017,CHI,7.0,85,IN
13363,Jerry Hughes,2017,BUF,7.0,85,TX
13364,Germain Ifedi,2017,SEA,7.0,85,TX
13365,Bruce Irvin,2017,OAK,7.0,85,WV
13366,Eddie Jackson,2017,CHI,7.0,85,AR
13367,Eddie Jackson,2017,CHI,7.0,85,AL
13368,Gabe Jackson,2017,OAK,7.0,85,MS
13369,Jordan Jenkins,2017,NYJ,7.0,85,GA
13370,Timmy Jernigan,2017,PHI,7.0,85,FL
13371,Derrick Johnson,2017,KAN,7.0,85,WA
13372,Derrick Johnson,2017,KAN,7.0,85,TX
13373,Michael Johnson,2017,CIN,7.0,85,AZ
13374,Michael Johnson,2017,CIN,7.0,85,GA
13375,Trumaine Johnson,2017,LAR,7.0,85,MT
13376,Trumaine Johnson,2017,LAR,7.0,85,LA
13377,Ben Jones,2017,TEN,7.0,85,GA
13378,Ben Jones,2017,TEN,7.0,85,IN
13379,Christian Jones,2017,CHI,7.0,85,FL
13380,Matt Judon,2017,BAL,7.0,85,MI
13381,Mychal Kendricks,2017,PHI,7.0,85,CA
13382,Christian Kirksey,2017,CLE,7.0,85,IA
13383,Josh Kline,2017,TEN,7.0,85,OH
13384,Jarvis Landry,2017,MIA,7.0,85,LA
13385,Andy Levitre,2017,ATL,7.0,85,OR
13386,Brandon Linder,2017,JAX,7.0,85,FL
13387,Marshawn Lynch,2017,OAK,7.0,85,CA
13388,Eli Manning,2017,NYG,7.0,85,MS
13389,Rishard Matthews,2017,TEN,7.0,85,NV
13390,Benardrick McKinney,2017,HOU,7.0,85,MS
13391,Steve McLendon,2017,NYJ,7.0,85,AL
13392,Rodney McLeod,2017,PHI,7.0,85,VA
13393,Brandon Mebane,2017,LAC,7.0,85,CA
13394,Lamar Miller,2017,HOU,7.0,85,FL
13395,Jalen Mills,2017,PHI,7.0,85,LA
13396,Jordan Mills,2017,BUF,7.0,85,LA
13397,Earl Mitchell,2017,SFO,7.0,85,AZ
13398,Joe Mixon,2017,CIN,7.0,85,OK
13399,Derrick Morgan,2017,TEN,7.0,85,GA
13400,DeMarco Murray,2017,TEN,7.0,85,OK
13401,Latavius Murray,2017,MIN,7.0,85,FL
13402,Cedric Ogbuehi,2017,CIN,7.0,85,TX
13403,Patrick Omameh,2017,JAX,7.0,85,MI
13404,Patrick Onwuasor,2017,BAL,7.0,85,AZ
13405,Brian Orakpo,2017,TEN,7.0,85,TX
13406,Jermey Parnell,2017,JAX,7.0,85,MS
13407,Dontari Poe,2017,ATL,7.0,85,TN
13408,Sheldon Rankins,2017,NOR,7.0,85,KY
13409,Jarran Reed,2017,SEA,7.0,85,AL
13410,Craig Robertson,2017,NOR,7.0,85,TX
13411,Aaron Rodgers,2017,GNB,7.0,85,CA
13412,Frostee Rucker,2017,ARI,7.0,85,SC
13413,Mohamed Sanu,2017,ATL,7.0,85,NJ
13414,Ryan Schraeder,2017,ATL,7.0,85,GA
13415,Jabaal Sheard,2017,IND,7.0,85,PA
13416,Kawann Short,2017,CAR,7.0,85,IN
13417,Quinton Spain,2017,TEN,7.0,85,WV
13418,Xavier Su'a-Filo,2017,HOU,7.0,85,CA
13419,Ndamukong Suh,2017,MIA,7.0,85,NE
13420,D.J. Swearinger,2017,WAS,7.0,85,SC
13421,J.R. Sweezy,2017,TAM,7.0,85,NC
13422,Demaryius Thomas,2017,DEN,7.0,85,GA
13423,Dalvin Tomlinson,2017,NYG,7.0,85,AL
13424,Laken Tomlinson,2017,SFO,7.0,85,NC
13425,Danny Trevathan,2017,CHI,7.0,85,KY
13426,Desmond Trufant,2017,ATL,7.0,85,WA
13427,Kyle Van Noy,2017,NWE,7.0,85,UT
13428,Ricky Wagner,2017,DET,7.0,85,WI
13429,Cameron Wake,2017,MIA,7.0,85,PA
13430,Delanie Walker,2017,TEN,7.0,85,MO
13431,Mike Wallace,2017,BAL,7.0,85,MS
13432,Deshaun Watson,2017,HOU,7.0,85,SC
13433,T.J. Watt,2017,PIT,7.0,85,WI
13434,Jamaal Williams,2017,GNB,7.0,85,UT
13435,Kyle Williams,2017,BUF,7.0,85,SC
13436,Kyle Williams,2017,BUF,7.0,85,LA
13437,Kyle Williams,2017,BUF,7.0,85,AZ
13438,Avery Williamson,2017,TEN,7.0,85,KY
13439,Bryan Witzmann,2017,KAN,7.0,85,SD
13440,Eric Wood,2017,BUF,7.0,85,KY
13441,Sam Acho,2017,CHI,6.0,79,TX
13442,Jahleel Addae,2017,LAC,6.0,79,MI
13443,Robert Alford,2017,ATL,6.0,79,LA
13444,Tyson Alualu,2017,PIT,6.0,79,CA
13445,Terron Armstead,2017,NOR,6.0,79,AK
13446,Allen Bailey,2017,KAN,6.0,79,FL
13447,Chris Baker,2017,TAM,6.0,79,MI
13448,Chris Baker,2017,TAM,6.0,79,VA
13449,Connor Barwin,2017,LAR,6.0,79,OH
13450,Kelvin Benjamin,2017,2TM,6.0,79,FL
13451,Travis Benjamin,2017,LAC,6.0,79,FL
13452,Giovani Bernard,2017,CIN,6.0,79,NC
13453,Joel Bitonio,2017,CLE,6.0,79,NV
13454,LeGarrette Blount,2017,PHI,6.0,79,OR
13455,Garett Bolles,2017,DEN,6.0,79,UT
13456,Jonathan Bostic,2017,IND,6.0,79,FL
13457,James Bradberry,2017,CAR,6.0,79,AL
13458,Andre Branch,2017,MIA,6.0,79,SC
13459,Bashaud Breeland,2017,WAS,6.0,79,SC
13460,Duane Brown,2017,2TM,6.0,79,VA
13461,Martavis Bryant,2017,PIT,6.0,79,SC
13462,Deone Bucannon,2017,ARI,6.0,79,WA
13463,Artie Burns,2017,PIT,6.0,79,FL
13464,Malcolm Butler,2017,NWE,6.0,79,AL
13465,Anthony Castonzo,2017,IND,6.0,79,MA
13466,Barry Church,2017,JAX,6.0,79,OH
13467,Morris Claiborne,2017,NYJ,6.0,79,LA
13468,Frank Clark,2017,SEA,6.0,79,MI
13469,Randall Cobb,2017,GNB,6.0,79,KY
13470,Tarik Cohen,2017,CHI,6.0,79,NC
13471,Shon Coleman,2017,CLE,6.0,79,AL
13472,Trevon Coley,2017,CLE,6.0,79,FL
13473,Jared Cook,2017,OAK,6.0,79,SC
13474,Amari Cooper,2017,OAK,6.0,79,AL
13475,Jonathan Cooper,2017,DAL,6.0,79,NC
13476,Jamison Crowder,2017,WAS,6.0,79,NC
13477,Sean Davis,2017,PIT,6.0,79,MD
13478,Todd Davis,2017,DEN,6.0,79,PA
13479,Demar Dotson,2017,TAM,6.0,79,MS
13480,Jack Doyle,2017,IND,6.0,79,KY
13481,Kenyan Drake,2017,MIA,6.0,79,AL
13482,Laurent Duvernay-Tardif,2017,KAN,6.0,79,canada
13483,Mario Edwards,2017,OAK,6.0,79,FL
13484,Mario Edwards,2017,OAK,6.0,79,FL
13485,Justin Ellis,2017,OAK,6.0,79,LA
13486,Kyle Emanuel,2017,LAC,6.0,79,ND
13487,Leonard Floyd,2017,CHI,6.0,79,GA
13488,Kyle Fuller,2017,CHI,6.0,79,TX
13489,Kyle Fuller,2017,CHI,6.0,79,VA
13490,Max Garcia,2017,DEN,6.0,79,FL
13491,Tashaun Gipson,2017,JAX,6.0,79,WY
13492,Robbie Gould,2017,SFO,6.0,79,PA
13493,Joe Haeg,2017,IND,6.0,79,ND
13494,Andre Hal,2017,HOU,6.0,79,TN
13495,Javon Hargrave,2017,PIT,6.0,79,SC
13496,Chris Harris,2017,DEN,6.0,79,KS
13497,Chris Harris,2017,DEN,6.0,79,LA
13498,Jeff Heath,2017,DAL,6.0,79,MI
13499,Derrick Henry,2017,TEN,6.0,79,AL
13500,Anthony Hitchens,2017,DAL,6.0,79,IA
13501,Evander Hood,2017,WAS,6.0,79,MO
13502,Xavien Howard,2017,MIA,6.0,79,TX
13503,George Iloka,2017,CIN,6.0,79,ID
13504,Adoree' Jackson,2017,TEN,6.0,79,SC
13505,Tony Jefferson,2017,BAL,6.0,79,OK
13506,John Jerry,2017,NYG,6.0,79,MS
13507,Duke Johnson,2017,CLE,6.0,79,FL
13508,Wesley Johnson,2017,NYJ,6.0,79,TN
13509,Byron Jones,2017,DAL,6.0,79,CT
13510,Johnathan Joseph,2017,HOU,6.0,79,SC
13511,Lamarcus Joyner,2017,LAR,6.0,79,FL
13512,Jermaine Kearse,2017,NYJ,6.0,79,WA
13513,Senio Kelemete,2017,NOR,6.0,79,WA
13514,Dre Kirkpatrick,2017,CIN,6.0,79,AL
13515,Marqise Lee,2017,JAX,6.0,79,SC
13516,Sean Lee,2017,DAL,6.0,79,PA
13517,Charles Leno,2017,CHI,6.0,79,ID
13518,Corey Liuget,2017,LAC,6.0,79,IL
13519,Tyler Lockett,2017,SEA,6.0,79,KA
13520,Star Lotulelei,2017,CAR,6.0,79,UT
13521,Dean Lowry,2017,GNB,6.0,79,OK
13522,Ali Marpet,2017,TAM,6.0,79,NY
13523,Nick Martin,2017,HOU,6.0,79,IN
13524,Bobby Massie,2017,CHI,6.0,79,MS
13525,Tyrann Mathieu,2017,ARI,6.0,79,LA
13526,Clay Matthews,2017,GNB,6.0,79,SC
13527,Clay Matthews,2017,GNB,6.0,79,GA
13528,Clay Matthews,2017,GNB,6.0,79,SC
13529,Marcus Maye,2017,NYJ,6.0,79,FL
13530,Devin McCourty,2017,NWE,6.0,79,NJ
13531,Jason McCourty,2017,CLE,6.0,79,NJ
13532,Antonio Morrison,2017,IND,6.0,79,FL
13533,Marshall Newhouse,2017,OAK,6.0,79,TX
13534,Matt Paradis,2017,DEN,6.0,79,ID
13535,Domata Peko,2017,DEN,6.0,79,MI
13536,Paul Posluszny,2017,JAX,6.0,79,PA
13537,Mike Pouncey,2017,MIA,6.0,79,FL
13538,Bilal Powell,2017,NYJ,6.0,79,KY
